index,residual,influ,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
5.240000000000000000e+02,3.317359916495234984e+00,3.973728859582231071e-02,-9.339559619739603136e+00,9.860880843815778007e-01,1.604091182187750153e+00,1.286833351248290458e-01,-1.347036995942306081e+00,1.065682404023211571e+00,6.564459832948806028e-02,5.725886751797697877e-02,7.798871973625215258e-08,6.730133645083942278e-05
5.250000000000000000e+02,-2.261049765622467476e+02,9.536379499141070526e-02,-5.251727705781770084e+01,4.378429171178388657e+01,-8.828234404221191767e+00,9.926662437407104966e-02,-9.105270932826148300e-02,4.355688354717346944e-01,3.449719406939666388e-02,3.459735176461062323e-02,3.880075963149354587e-08,3.734684699867240953e-05
5.260000000000000000e+02,1.615832757724534474e+01,4.479927528161601474e-02,1.447801162883217501e+02,-4.634009623962588975e+00,-4.410066153993787452e+01,1.736225478196893879e-01,-2.380720913537771821e+00,7.786755388705548508e-01,6.317170017452074238e-02,2.682453337737750534e-02,1.105272511824823743e-07,7.703129382224907127e-05
5.270000000000000000e+02,7.181637616724231066e+00,3.484458056844566554e-02,-6.870957494098476559e+01,2.291487780151034315e+01,-6.214394344636858136e+00,1.286384525988812366e-01,-1.412498699822742898e-01,3.845806736956620120e-01,3.530312292536182117e-02,2.731021872625793295e-02,3.229723021281927973e-08,3.714898219538924752e-05
5.280000000000000000e+02,-8.332767828551354228e+01,6.060490040639565645e-02,6.029226299121039574e+02,9.242593391689560178e+01,-1.339837496959362397e+02,1.718125301290663598e-01,-6.219507282094451028e+00,5.517443519082652070e-01,2.748000295158986930e-02,3.287733615521046954e-02,2.049476218413471508e-08,3.703311528562670341e-05
5.290000000000000000e+02,5.287499724161592951e+01,5.433977582915247573e-02,5.906743900210986453e+01,1.910654109707284221e+01,2.968067626661247349e+00,5.389597157934255395e-02,-1.110746394133327763e+00,8.805192994481952917e-01,7.556793462955684049e-02,3.150015554293853631e-02,1.053837681559897775e-07,9.594519595918425366e-05
5.300000000000000000e+02,-5.958255099187969961e+01,4.116529833196612420e-02,1.134682861576008150e+02,-1.600664494348208677e+00,1.309499384953767276e+01,6.817955967651762039e-02,-2.165594033596395462e+00,1.051255506143066398e+00,9.739813806739959501e-02,7.733712992363277194e-02,1.550161667305625651e-07,1.507128583343397778e-04
5.310000000000000000e+02,-1.716715872851732172e+01,1.806254439184188376e-01,7.728917213618223059e+01,2.762908503171906283e+00,-1.288636709711260409e+01,1.178616822441900108e-01,-1.798220260004355975e+00,1.349956432112821902e+00,1.119389770444378790e-01,4.830166064237129131e-02,1.491279584611127360e-07,1.379760880517760162e-04
5.320000000000000000e+02,-6.581814302555341101e+01,1.609864111509601570e-01,3.897876392079081143e+01,2.435757927343337315e+01,4.146985519038269175e+00,5.000721748182423987e-02,-9.298978685588404902e-01,6.495765743337845732e-01,6.053169022435694879e-02,2.723009003095411273e-02,8.084009918954147885e-08,6.580703789868993917e-05
5.330000000000000000e+02,7.112264151669322132e+00,4.106957176556728234e-02,1.364964929503273652e+02,1.580978534420380832e+01,-5.784378352873920548e+00,7.676989096992273276e-02,-2.533066437893694456e+00,9.169676577518051097e-01,8.227047153974431648e-02,5.197188603316618000e-02,1.298212321239992205e-07,1.307894338393666912e-04
5.340000000000000000e+02,-1.494997512352300362e+01,6.394194814861560439e-02,5.202802416523404361e+00,9.477356524533067983e+00,-4.434209208441997063e+00,1.037737363825045611e-01,-4.838113133905805885e-01,7.107513081194527516e-01,6.896928992467357689e-02,3.970554300986948310e-02,8.791458814651699754e-08,8.242445647056922465e-05
5.350000000000000000e+02,9.985096257674683784e-01,8.201029290663512661e-02,2.836840151545415978e+01,2.252273217813103656e+01,5.945123540656063632e+00,4.813047903352739298e-02,-7.660348218183978819e-01,5.246487953163336826e-01,5.174964803718004602e-02,2.261700384088988561e-02,7.177985575247476992e-08,5.340794969360388074e-05
5.360000000000000000e+02,-7.536068784708362500e+01,1.549861177462683315e-01,-8.598770456427084241e+01,5.744564423490423621e-01,-4.330591213674093609e+00,1.329483995022650022e-01,1.140151169828651501e-01,5.633643050774015393e-01,4.929803713988075570e-02,3.658825033845899272e-02,5.765211595045181805e-08,5.446970765740248777e-05
5.370000000000000000e+02,-1.311980588269347265e+02,5.499866582026811945e-02,6.357887812712036748e+02,3.874781859335256229e+01,-1.215423502473568504e+02,2.188844369005664148e-01,-6.841562318705269874e+00,4.472220596050308639e-01,2.444255996748625689e-02,2.604589826872477989e-02,2.129378535376627793e-08,3.170322411035767022e-05
5.380000000000000000e+02,-2.783398436632406856e+02,1.113859562912471596e-01,3.377124624246536087e+02,2.209414928158101787e+01,-1.296823560004684452e+02,2.053341846243867674e-01,-2.192465359807620917e+00,4.560567714478879209e-01,4.568436177517128105e-02,2.833108687811440249e-02,5.275789155361672746e-08,4.205858225189831661e-05
5.390000000000000000e+02,-5.689844680197874993e+01,4.986663929595578498e-02,3.341268425819750831e+01,3.522440805042080569e+00,-2.180652194355966245e+00,1.144975259383307076e-01,-1.504618792962133078e+00,8.500072805450464841e-01,5.957845526614369974e-02,4.092420813548638958e-02,6.807217517129183520e-08,6.609886154341091595e-05
5.400000000000000000e+02,5.029541526892284082e+02,6.856908160693216125e-02,4.623510068287490640e+02,1.571936416932997531e+02,-1.170692089376789085e+02,9.678769811539768286e-02,-4.725319443963620358e+00,8.491759070508602125e-01,3.487448235493231796e-02,4.875386579691529804e-02,2.142539811972601210e-08,5.115619808587506428e-05
5.410000000000000000e+02,4.817709875700813882e+01,6.750823555855078872e-02,-3.264424923391443656e+01,4.845251375850784825e+01,-8.700520496148234528e+00,8.629320351606944994e-02,-1.907976699591406033e-01,4.829559287510460930e-01,3.683575948728325805e-02,3.820378331616888085e-02,4.259601095921058572e-08,4.191148481149846808e-05
5.420000000000000000e+02,7.150838755221553811e+01,1.704828898804723325e-01,1.409806734459564836e+00,2.340996481937876439e+01,9.118356052312925897e-01,4.683597467201229547e-02,-1.712430564421108525e-01,4.355625599267106685e-01,4.209366361822126229e-02,1.954601126214048842e-02,6.663253760455179294e-08,4.440151375295460436e-05
5.430000000000000000e+02,-9.598009241773183930e+00,6.975155907068902872e-02,1.540267811777088696e+02,2.097922895640188301e+00,-2.420731730251290514e+01,1.300740854184853357e-01,-2.831406715799919205e+00,1.259778708561520855e+00,7.356130623368543897e-02,5.698455243419649208e-02,1.009199267491467520e-07,1.247079223527968383e-04
5.440000000000000000e+02,1.102427336184754836e+02,2.409626081438793754e-01,-8.526088533300614358e+01,3.690706622036339724e+01,-2.456897328302062089e+00,1.077593145463360685e-01,4.933855726030267341e-02,5.051940869446386317e-01,4.614210157898565590e-02,3.986042398529917458e-02,3.860964985323387388e-08,4.926209130345519043e-05
5.450000000000000000e+02,2.911872444742016341e-01,4.650738235925915010e-02,8.499936644847314255e+02,-1.322491836425113299e+01,-1.784706213742123282e+02,2.734885500673556735e-01,-7.231589910587388204e+00,3.684972058608507184e-01,2.425344086120162154e-02,2.394613577120934672e-02,2.270864655037449185e-08,2.823004007412591507e-05
5.460000000000000000e+02,-7.565853484121339534e+01,3.305190780721035115e-01,1.075700940590661219e+02,3.013260771562611140e+01,-2.001298477744763460e+01,8.902413898243051460e-02,-2.076579331804882411e+00,7.599434386944017294e-01,6.954916006996082756e-02,4.368879950649942612e-02,1.218597930124660196e-07,1.070049486197125339e-04
5.470000000000000000e+02,-6.782430064608598741e+01,1.251416059543716819e-01,-6.474877511021055909e+01,2.657095279929941256e+01,-3.971624155301622494e+00,1.210855053546205096e-01,-1.956081094398749443e-01,4.131808411836869754e-01,3.813521629639912702e-02,2.978096434085169067e-02,3.381432846038791666e-08,3.964059934528391956e-05
5.480000000000000000e+02,3.490365316864162537e+01,1.477253714056236400e-01,1.186574170038033493e+01,2.631814230758679685e+01,-2.192830253630645032e+01,1.120724325514706327e-01,-5.977212107361131732e-01,1.848329329330337778e+00,1.018662091874596998e-01,7.903984402067391890e-02,1.468219654610480749e-07,1.980705944200215115e-04
5.490000000000000000e+02,2.723022274616938887e+01,4.922003621084607150e-02,1.967511980030258556e+01,2.552078138579043909e+01,-3.778387256654447413e+01,2.090156993566203436e-01,-1.767797530510036852e+00,6.710214003682692940e-01,4.502762328258384794e-02,3.095143417611483094e-02,7.095676424796468223e-08,4.720990014172563075e-05
5.500000000000000000e+02,2.233027413650062698e+01,4.729782574019242986e-02,4.615123825097775523e+01,1.387125081197533660e+01,-7.316209392205865747e+00,5.812145836921370212e-02,-5.729770127313795758e-01,4.825074320517257487e-01,5.108798694454756012e-02,2.344426278151857945e-02,7.684424207731600355e-08,4.627195191434252825e-05
5.510000000000000000e+02,-1.238421344100009946e+01,2.143326827575238458e-01,1.080376328687859910e+01,5.345409067370505340e+01,6.365164005416343862e+00,4.257141239788628240e-02,-6.697013558291655677e-01,5.627535488499225691e-01,5.266615139414530106e-02,4.465611181240326105e-02,1.022789609018075233e-07,4.166413778940537339e-05
5.520000000000000000e+02,-9.146151120063601070e+01,5.579345016571485988e-02,2.806038003186263552e+01,3.757459581468927468e+01,-4.474328540434898116e+01,1.746702828700311960e-01,-2.383842401126905486e+00,8.746294054210843605e-01,5.707404877343667804e-02,3.325331613618580373e-02,5.384435975382763961e-08,1.109188781846736597e-04
5.530000000000000000e+02,-7.945821358705217108e+00,5.441288029293649131e-02,1.163428486622757418e+01,2.607512196611311950e+01,-1.795827413952746809e+00,4.830431175709901104e-02,-2.835297305327642015e-01,4.854305910769082799e-01,4.930523278816323351e-02,2.121685715405002143e-02,6.807939218677123097e-08,4.968806010566341648e-05
5.540000000000000000e+02,-2.171825533272959774e+01,2.815148120044122168e-02,-7.318758343193917426e+01,3.324730855208067481e+01,-2.916375194425057771e+00,1.121798093915619687e-01,-9.163966149360436297e-02,4.575726140845463030e-01,4.225311760724550364e-02,3.549479584484855482e-02,3.632670571342162628e-08,4.352411524153089597e-05
5.550000000000000000e+02,9.821426595603600163e+01,7.021671158535347512e-02,6.480109958333276410e+00,-8.315450212504353900e+00,4.784527597083183537e+00,1.074664757464688092e-01,-7.283627476429915815e-01,7.188943150955529049e-01,6.652964467284323835e-02,3.280587738262457503e-02,8.825386414968203795e-08,7.257745780709403934e-05
5.560000000000000000e+02,2.183017141988715082e+01,5.687051273921510386e-02,-1.359914027810101089e+01,2.494422494837359228e+00,7.456673759780613864e+00,9.982319796625503672e-02,-6.954256191216784400e-01,7.558326585236356809e-01,6.393420767119492587e-02,3.013664576632478151e-02,9.852363039106646656e-08,7.730037662654406106e-05
5.570000000000000000e+02,3.465681877002768374e+01,5.074802555892325706e-02,2.342438553764926823e+01,-1.155389001281880645e+01,1.906375936201775367e+00,1.061356787965896387e-01,-7.498267958430598901e-01,9.203899084813100817e-01,1.101186234076365067e-01,4.421350881143670808e-02,1.338137069174252517e-07,8.952152571524957085e-05
5.580000000000000000e+02,3.847028470859680738e+01,1.849345148949431139e-01,6.330716387742315376e+00,3.312716727036773445e+00,-8.890728432136839388e+00,1.152748638554907945e-01,-6.587929535369678735e-01,1.005354484469205056e+00,8.884552766920202072e-02,3.909245416455434802e-02,1.010125147385350841e-07,9.138533216726833427e-05
5.590000000000000000e+02,5.127011412994414741e+01,1.211218742098888607e-01,-3.145027450675347680e+01,4.933366696216438640e+01,-6.857928107680752561e+00,8.564854385991627073e-02,-3.289557238083295476e-01,4.884432109446223969e-01,3.846070423713577463e-02,3.563246757040835350e-02,5.753807497320098551e-08,3.401886642126129330e-05
5.600000000000000000e+02,-7.178041386528661860e-01,1.179252631638584015e-01,5.053868170653470315e+01,2.487170179087168265e+01,-1.151530475233650819e-01,5.609247726897265141e-02,-1.041049604522696237e+00,9.498087051246820733e-01,8.368127171989529767e-02,3.638865718585772291e-02,1.252851840406823892e-07,1.010672250745525691e-04
5.610000000000000000e+02,3.912413909649780663e+01,7.707645735484271177e-02,-4.772257910343263632e+01,2.649018419241405908e+00,3.555353124916164287e+00,1.258887393502977625e-01,-5.243818270131510584e-01,5.610620492555978833e-01,5.150861252955677566e-02,3.104348962168458972e-02,4.357332547622835651e-08,6.283128428463653032e-05
5.620000000000000000e+02,-3.187606092226459964e+01,4.031722164090017352e-02,1.065284743141553889e+02,3.822092372950276484e+01,-3.109542584397647857e+01,1.154282995340660256e-01,-2.542504935387430720e+00,7.763021308914461738e-01,5.912675114680691207e-02,3.631623524371173362e-02,1.043736892699581508e-07,1.079890571415472031e-04
5.630000000000000000e+02,4.618795893371856209e+01,5.675931593913931955e-02,1.776717996646009112e+02,9.094188706364345620e+00,-7.559930818723120183e+01,2.327733071156680156e-01,-3.256272405799870207e+00,1.273169882117769713e+00,7.565926661307673107e-02,4.390443927297435489e-02,1.378021022196642618e-07,1.374654423854868306e-04
5.640000000000000000e+02,6.663656917069113206e+01,4.133436092289246439e-02,7.793762711621690187e+01,3.081949122617582759e+01,-2.854784875715492021e+01,1.338998589896965574e-01,-2.377507087614112447e+00,1.388306785265334575e+00,8.428436374733057346e-02,5.332403496635210183e-02,1.471742169001875545e-07,2.046424866215637334e-04
5.650000000000000000e+02,-4.040014316809072881e+01,7.947236619993930384e-02,2.093076440446127435e+02,3.668614032286692606e+01,-5.984286093259011352e+01,2.047698094687311621e-01,-3.290881788784853157e+00,6.026260708997829285e-01,3.307880780521416791e-02,2.909100620684619901e-02,3.060949613911672330e-08,3.959880551422152338e-05
5.660000000000000000e+02,-3.332551328140841207e+01,4.765714698078455519e-02,6.077115839453780666e+01,1.422875005226041267e+01,-7.672528624476724346e+00,5.239188253173750198e-02,-6.938833401052122429e-01,4.478406055893464077e-01,5.232947566946531681e-02,2.510537928581382805e-02,8.380909447762495461e-08,4.305887801091294397e-05
5.670000000000000000e+02,1.273732031096376431e+02,6.130753254848175793e-02,2.616292615631904823e+02,8.326448436718756341e+00,-5.777778137713295337e+01,2.316585369412380857e-01,-4.079015998572899981e+00,4.968837717733846637e-01,3.145403171974078815e-02,2.468839308692730508e-02,3.402349931569956543e-08,3.503963555498672554e-05
5.680000000000000000e+02,1.789478117930469807e+02,1.115665189048110073e-01,8.633094792151968022e+01,2.537845139998349353e+01,-1.714015940118030912e+01,1.447325361594361537e-01,-3.224226203523024026e+00,1.941152725008835844e+00,9.267972327145218570e-02,5.787193467074618763e-02,1.485902854649658297e-07,3.002241145846597172e-04
5.690000000000000000e+02,1.796212356482642747e+01,4.801424667368527077e-02,-5.061125247072046918e+00,1.437399270877725854e+01,1.466266911182756871e+01,6.750904149024158918e-02,-7.910917664199828003e-01,5.363789945079194821e-01,5.503522216421584401e-02,2.595205721483650335e-02,8.047668206139168852e-08,5.157160890652350119e-05
5.700000000000000000e+02,-8.471483642360144017e+01,1.333157068495208208e-01,-9.600468297098016990e+01,3.784289303692482065e+01,-1.370336623837629553e+00,1.063511440773599326e-01,1.512934905708096522e-01,5.451401983695647324e-01,4.890156371716045808e-02,4.268866695319815247e-02,4.020324584499651602e-08,5.435509452956590763e-05
5.710000000000000000e+02,-4.921783663539538622e+01,1.612514324192180493e-01,4.930327041947468558e+01,1.706626906514441089e+01,7.157440469846678255e+00,5.118268050061558494e-02,-1.046026438486828303e+00,6.691393143289985357e-01,6.040892982195136124e-02,2.543374759881267266e-02,7.684693858833712075e-08,7.502509767279408174e-05
5.720000000000000000e+02,-5.682779026877392425e+01,8.145068508700679943e-02,4.143861027953774396e+02,1.630037105422042316e+02,-1.065065072543059728e+02,8.642311502037661186e-02,-4.364841004584469886e+00,9.543581052507909002e-01,3.780139803106112584e-02,5.518152613494685388e-02,2.294058898816684858e-08,5.474511089770112940e-05
5.730000000000000000e+02,6.376464861094157754e+01,1.218179606618735589e-01,-3.118918363930704629e+01,-1.962295111430472971e+00,-4.367533462856695081e+00,1.197239326287910105e-01,-1.888777228810682995e-01,7.308860910985874870e-01,7.435490605786343465e-02,3.285700175083510616e-02,8.712360674201751786e-08,7.465149326852999932e-05
5.740000000000000000e+02,6.223498650606062910e+01,6.692866132485131292e-02,-4.622322062695688771e+01,1.255660430675991179e+01,-7.985510786234709002e+00,1.341357715069868561e-01,-2.667479977249183065e-01,4.205500511000477837e-01,4.165464801845054910e-02,2.738984194621400456e-02,3.336045231107569614e-08,4.105569925085909833e-05
